property_id,micro_market,sector,latitude,longitude,distance_to_center_km,rooms,floor_area_m2,quality_score,building_age_years,amenity_density,local_tax_rate,income_zone_rating,transit_proximity_score,green_space_ratio,crime_index,school_rating,noise_level_db,energy_label,parking_available,has_balcony,last_renovation_year,valuation_eur
PROP-02734,West,Social Rental,52.375064,4.836282,6.54,2,82.2,0.5935,1,0.581,0.003673,3,0.2935,0.3184,0.0,6.5,47.2,2,1,1,2024,297500.0
PROP-02735,North,Private Rental,52.381574,4.945914,5.8,2,58.7,0.6192,50,0.5687,0.00342,2,0.2371,0.6615,0.1184,4.9,54.1,6,0,0,1981,300300.0
PROP-02736,North,Home Ownership,52.382638,4.889493,1.53,3,67.1,0.7708,38,0.3946,0.003361,3,0.9073,0.3662,0.3812,3.0,54.4,4,0,1,1988,455700.0
PROP-02737,West,Social Rental,52.401714,4.837098,7.33,2,56.3,0.3502,32,0.6502,0.004285,3,0.0747,0.3217,0.0411,2.5,47.6,7,1,0,1992,214900.0
PROP-02738,South,Social Rental,52.354895,4.89402,1.68,4,139.8,0.9704,18,0.7831,0.004033,4,0.7849,0.2211,0.3899,8.1,49.1,2,1,0,2009,506200.0
PROP-02739,East,Private Rental,52.375869,4.966951,8.01,3,97.3,0.5452,58,0.5769,0.004518,3,0.164,0.3743,0.2144,6.3,73.2,6,0,0,1974,388200.0
PROP-02740,South,Social Rental,52.308506,4.897993,6.83,4,118.9,0.3198,56,0.924,0.00404,4,0.296,0.1615,0.1592,7.5,48.8,7,0,1,1984,339700.0
PROP-02741,West,Social Rental,52.368449,4.855353,4.4,4,91.1,0.0788,22,0.6441,0.003546,3,0.4204,0.337,0.31,6.8,55.4,3,0,0,2002,254700.0
PROP-02742,Center,Home Ownership,52.356684,4.918353,2.98,4,125.6,0.5029,11,0.8933,0.003963,3,0.9253,0.5028,0.0,7.0,48.1,3,1,1,2015,880500.0
PROP-02743,Center,Home Ownership,52.373093,4.931576,4.07,3,75.8,0.3125,24,0.8987,0.004383,4,0.3329,0.5656,0.0,9.7,53.0,4,1,1,2024,512700.0
PROP-02744,East,Private Rental,52.376182,4.946709,5.78,5,129.7,0.7089,48,0.6141,0.00449,4,0.2355,0.6413,0.2074,8.1,47.6,6,0,0,1980,537100.0
PROP-02745,West,Home Ownership,52.386609,4.855244,4.78,5,156.6,0.8379,13,0.5558,0.003754,2,0.3151,0.2346,0.1442,4.7,45.1,3,0,0,2021,893800.0
PROP-02746,West,Social Rental,52.368269,4.820101,8.32,2,69.6,0.1057,5,0.7943,0.004011,3,0.0,0.2246,0.2115,6.3,69.3,2,0,1,2024,219300.0
PROP-02747,North,Social Rental,52.403567,4.91179,4.17,2,67.8,0.6335,3,0.4032,0.003464,3,0.6018,0.5065,0.3432,7.2,48.6,1,1,0,2024,248100.0
PROP-02748,North,Private Rental,52.400277,4.962896,8.25,2,57.5,0.8894,35,0.3801,0.003537,3,0.1158,0.6497,0.1839,5.9,61.1,5,0,1,2004,344800.0
PROP-02749,East,Social Rental,52.356337,4.936047,4.8,4,99.1,0.799,4,0.5845,0.003513,3,0.7166,0.2847,0.1396,5.8,45.4,1,1,0,2024,401200.0
PROP-02750,North,Home Ownership,52.404176,4.908818,4.09,5,134.3,0.5833,35,0.3221,0.003837,2,0.5659,0.3026,0.1599,3.7,46.6,6,0,1,1989,508200.0
PROP-02751,West,Home Ownership,52.361767,4.833087,6.93,2,54.2,0.2158,116,0.7827,0.004343,3,0.0675,0.5595,0.2671,4.5,59.9,6,0,0,1918,143900.0
PROP-02752,East,Social Rental,52.374148,4.969922,8.33,5,174.9,0.6548,16,0.5633,0.003472,4,0.0,0.3423,0.2351,6.3,51.9,3,0,1,2014,394800.0
PROP-02753,East,Home Ownership,52.357181,4.922196,3.34,3,111.4,0.3259,34,0.6964,0.003647,3,0.415,0.0,0.4094,7.1,51.6,3,0,1,1994,387200.0
PROP-02754,South,Home Ownership,52.334477,4.893818,3.95,5,147.6,0.7398,41,0.9172,0.004672,3,0.5608,0.3027,0.2264,6.4,54.7,3,1,0,1983,992100.0
PROP-02755,Center,Social Rental,52.381789,4.87977,2.14,2,68.5,0.0544,74,0.9586,0.004229,5,0.7103,0.2458,0.1857,7.4,70.1,4,0,0,1958,252900.0
PROP-02756,North,Social Rental,52.416266,4.909536,5.38,4,106.9,0.9815,120,0.4881,0.003854,3,0.3321,0.5297,0.4019,3.6,71.5,6,0,1,1912,247800.0
PROP-02757,Center,Home Ownership,52.363929,4.890484,0.84,3,85.6,0.7958,6,0.7638,0.00478,4,0.7733,0.3667,0.0734,6.9,36.3,2,0,1,2024,764400.0
PROP-02758,West,Home Ownership,52.369868,4.863462,3.5,4,114.9,0.4635,39,0.5394,0.003255,4,0.6185,0.2937,0.001,7.3,61.0,5,1,1,1995,588800.0
PROP-02759,South,Private Rental,52.370332,4.86014,3.87,4,93.8,0.65,2,0.6823,0.003908,4,0.4551,0.2168,0.0,5.8,59.8,2,0,1,2024,582800.0
PROP-02760,South,Social Rental,52.325022,4.867775,5.84,4,102.0,0.8819,65,0.7589,0.003841,4,0.1893,0.0883,0.0293,6.5,55.9,3,1,1,1971,426800.0
PROP-02761,East,Social Rental,52.362319,4.942027,5.29,5,136.7,0.3806,18,0.6345,0.004205,3,0.3732,0.2593,0.1668,5.8,71.1,4,0,0,2007,333000.0
PROP-02762,Center,Private Rental,52.373246,4.883077,1.37,4,104.9,0.9217,74,0.9838,0.004353,5,0.7701,0.2764,0.0561,7.8,38.6,6,1,1,1979,754700.0
PROP-02763,Center,Social Rental,52.368592,4.879903,1.68,2,62.3,0.8401,115,0.954,0.004842,5,0.8127,0.1347,0.3101,9.3,47.9,5,0,1,1912,334000.0
PROP-02764,Center,Social Rental,52.360626,4.868644,3.11,3,99.9,0.7593,6,0.8794,0.004362,5,0.5272,0.1503,0.0259,6.8,67.7,1,1,1,2018,473900.0
PROP-02765,South,Private Rental,52.336881,4.897151,3.68,5,118.2,0.9137,3,0.8108,0.004125,4,0.4586,0.6062,0.1438,7.3,54.5,3,1,1,2024,810100.0
PROP-02766,West,Social Rental,52.38454,4.813089,9.23,2,48.4,0.6036,60,0.6003,0.00369,3,0.0,0.2872,0.2424,9.5,53.5,5,1,1,1975,243800.0
PROP-02767,East,Social Rental,52.355754,4.937083,4.93,4,84.6,0.1043,3,0.6083,0.003855,4,0.2585,0.4489,0.0,7.9,35.7,1,0,1,2022,271600.0
PROP-02768,North,Private Rental,52.380114,4.877237,2.27,2,67.6,0.8829,6,0.4686,0.003861,4,0.602,0.3776,0.1952,6.8,38.0,1,0,1,2024,406100.0
PROP-02769,Center,Home Ownership,52.387227,4.896145,1.92,3,75.6,0.0932,9,0.962,0.004719,5,0.75,0.2604,0.2077,6.3,43.7,1,0,0,2018,468000.0
PROP-02770,South,Home Ownership,52.364006,4.909791,1.77,3,69.2,0.8554,60,0.6227,0.003683,4,0.5167,0.4628,0.3352,6.8,47.5,5,0,1,1964,587700.0
PROP-02771,South,Home Ownership,52.355499,4.875733,2.68,5,104.5,0.1302,24,0.7691,0.004048,3,0.7543,0.2297,0.0,6.8,53.4,2,1,0,2019,531800.0
PROP-02772,South,Social Rental,52.334158,4.88986,4.02,4,113.0,0.4245,1,0.6935,0.004044,3,0.4978,0.41,0.3472,5.6,56.9,1,1,1,2024,398800.0
PROP-02773,East,Social Rental,52.350688,4.922436,3.72,3,84.1,0.4819,17,0.7027,0.004177,3,0.6552,0.4592,0.1682,5.5,45.1,2,0,0,2024,286000.0
PROP-02774,Center,Social Rental,52.373029,4.89247,0.44,3,70.1,0.3559,38,1.0,0.004524,4,0.8498,0.5358,0.1751,5.9,44.8,7,0,0,1992,345600.0
PROP-02775,East,Home Ownership,52.360267,4.940559,5.17,4,117.2,0.0705,22,0.7042,0.003996,2,0.2921,0.0396,0.1555,4.7,43.1,4,1,1,2016,409800.0
PROP-02776,South,Home Ownership,52.335175,4.903932,3.99,5,160.5,0.8303,1,0.6611,0.003986,4,0.4803,0.1477,0.0164,7.4,34.5,2,1,0,2024,1177300.0
PROP-02777,East,Social Rental,52.37963,4.937346,4.82,3,60.8,0.5496,28,0.6789,0.003801,3,0.4487,0.3256,0.0551,7.2,58.7,4,1,1,2002,310900.0
PROP-02778,West,Private Rental,52.350826,4.835338,6.96,4,112.0,0.8388,64,0.6269,0.003257,4,0.2005,0.136,0.2655,4.0,55.5,6,0,1,1976,466900.0
PROP-02779,West,Social Rental,52.356101,4.840723,6.22,5,157.6,0.5936,80,0.6705,0.004018,3,0.3046,0.4395,0.0641,6.7,56.5,6,1,0,1960,335000.0
PROP-02780,South,Social Rental,52.337031,4.879582,4.04,3,97.8,0.7604,3,0.712,0.003739,3,0.4475,0.1884,0.1445,5.5,59.8,2,1,1,2024,419400.0
PROP-02781,East,Social Rental,52.357558,4.968297,8.25,2,63.4,0.5059,18,0.5952,0.003713,4,0.0,0.3473,0.0365,5.1,56.5,2,1,1,2024,276700.0
PROP-02782,West,Home Ownership,52.365092,4.829846,7.25,3,92.9,0.5305,3,0.6835,0.003212,3,0.1205,0.3232,0.3534,5.3,61.5,2,1,1,2022,393400.0
PROP-02783,South,Social Rental,52.360756,4.906187,1.61,3,62.2,0.4188,9,0.7736,0.00419,3,0.6934,0.3628,0.067,7.4,36.4,2,1,1,2023,337900.0
PROP-02784,East,Social Rental,52.35874,4.983147,9.86,4,117.8,0.5086,10,0.7736,0.003487,3,0.0,0.3715,0.1424,4.8,54.7,3,0,0,2016,321600.0
PROP-02785,Center,Social Rental,52.358962,4.891385,1.29,3,71.8,0.5878,38,1.0,0.004241,5,0.7238,0.2416,0.1612,6.0,44.2,6,1,1,1988,389800.0
PROP-02786,West,Social Rental,52.374844,4.850935,4.92,3,80.3,0.8181,19,0.5213,0.004199,4,0.4352,0.4433,0.3401,5.3,61.9,4,0,0,2013,304900.0
PROP-02787,West,Private Rental,52.361165,4.821884,8.17,3,94.5,0.6855,1,0.7267,0.003831,3,0.0535,0.3598,0.0,7.3,62.2,2,0,0,2024,480200.0
PROP-02788,North,Social Rental,52.413101,4.880869,5.03,5,168.2,0.2142,58,0.4761,0.003318,2,0.3243,0.4474,0.1846,4.9,47.6,4,0,0,1969,241300.0
PROP-02789,West,Private Rental,52.376833,4.85139,4.9,3,60.7,0.9715,2,0.6239,0.003681,3,0.3979,0.2122,0.4672,3.7,58.8,3,0,1,2024,503400.0
PROP-02790,Center,Social Rental,52.394404,4.896624,2.71,5,162.1,0.7508,26,0.9676,0.004464,4,0.8188,0.2675,0.2231,8.6,55.0,3,1,1,1999,597800.0
PROP-02791,North,Private Rental,52.40914,4.911624,4.72,5,133.3,0.9061,41,0.333,0.003294,2,0.3379,0.138,0.4073,5.5,49.4,3,1,0,1997,481300.0
PROP-02792,North,Home Ownership,52.408003,4.906847,4.42,5,155.2,0.0478,21,0.373,0.003081,2,0.5013,0.3808,0.1895,4.9,55.1,3,1,0,2016,514700.0
PROP-02793,South,Home Ownership,52.349625,4.89201,2.29,2,59.4,0.3756,65,0.7541,0.004143,4,0.6468,0.1001,0.1385,5.8,45.8,5,1,1,1962,358700.0
PROP-02794,East,Home Ownership,52.349857,4.931926,4.67,4,109.7,0.6352,10,0.523,0.003256,4,0.4598,0.0579,0.0214,4.3,69.9,4,0,1,2024,632300.0
PROP-02795,East,Home Ownership,52.35836,4.906064,1.78,4,104.8,0.2835,5,0.686,0.004387,3,0.8165,0.5609,0.28,4.3,49.4,2,0,0,2024,412300.0
PROP-02796,South,Social Rental,52.326101,4.851209,6.88,5,125.9,0.7419,35,0.7526,0.003774,4,0.0306,0.2481,0.1326,6.1,67.6,5,0,0,2016,414200.0
PROP-02797,North,Home Ownership,52.421398,4.908522,5.9,4,114.0,0.8218,1,0.4932,0.003767,3,0.2322,0.4273,0.2498,6.7,42.5,1,1,0,2023,655500.0
PROP-02798,South,Social Rental,52.332283,4.847337,6.75,3,101.4,0.3707,2,0.8406,0.003746,3,0.188,0.0,0.1664,5.5,70.0,2,0,0,2022,343800.0
PROP-02799,East,Home Ownership,52.3459,4.932962,4.99,4,122.8,0.882,32,0.6965,0.003604,2,0.3149,0.312,0.0926,5.8,55.5,6,1,1,2005,680100.0
PROP-02800,North,Private Rental,52.388275,4.896745,2.04,5,127.6,0.8257,15,0.468,0.003547,3,0.6909,0.5841,0.3908,5.3,44.9,3,1,0,2024,497500.0
PROP-02801,West,Home Ownership,52.341421,4.801079,10.9,4,104.3,0.5344,15,0.6521,0.003521,3,0.0,0.1139,0.2492,8.9,63.8,3,1,0,2024,565200.0
PROP-02802,South,Social Rental,52.332874,4.865507,5.26,3,102.9,0.9897,42,0.6886,0.004166,4,0.3369,0.6294,0.1782,8.7,39.9,5,1,1,1989,431500.0
PROP-02803,West,Social Rental,52.368806,4.858209,4.09,5,106.2,0.3388,105,0.645,0.003617,3,0.6116,0.3233,0.1706,5.8,42.9,4,1,1,1920,292700.0
PROP-02804,East,Social Rental,52.362159,4.917566,2.65,2,67.1,0.0759,6,0.601,0.003641,4,0.942,0.1411,0.259,7.9,51.4,1,0,0,2024,229900.0
PROP-02805,East,Home Ownership,52.363185,4.946256,5.74,5,106.3,0.6394,48,0.6121,0.004348,3,0.1642,0.2563,0.2372,4.0,55.9,7,1,0,1981,593700.0
PROP-02806,Center,Social Rental,52.371224,4.931419,4.04,3,67.7,0.3031,31,0.9385,0.00499,3,0.5254,0.3529,0.2828,7.1,80.0,6,0,0,2021,320000.0
PROP-02807,South,Home Ownership,52.354211,4.905862,2.13,5,106.3,0.2782,120,0.8257,0.004457,4,0.7548,0.3397,0.2593,4.1,59.9,4,0,0,1911,435000.0
PROP-02808,East,Social Rental,52.356215,4.955323,6.87,2,44.9,0.6443,14,0.7036,0.003889,3,0.0,0.2003,0.2711,7.7,50.4,3,1,0,2012,257700.0
PROP-02809,South,Home Ownership,52.328234,4.877737,5.02,2,59.7,0.4604,12,0.8156,0.00395,4,0.3883,0.329,0.0136,6.4,41.3,5,1,1,2013,402200.0
PROP-02810,East,Home Ownership,52.348518,4.922708,3.89,3,94.9,0.0339,113,0.7077,0.003885,4,0.3696,0.3071,0.1883,7.9,61.9,6,0,1,1917,301500.0
PROP-02811,East,Social Rental,52.376967,4.931377,4.11,3,72.3,0.6074,6,0.4848,0.004083,4,0.3894,0.0673,0.0807,7.0,59.6,1,0,0,2022,313700.0
PROP-02812,North,Home Ownership,52.402584,4.917566,4.4,4,100.5,0.2412,33,0.5901,0.00335,2,0.6164,0.3899,0.0486,3.1,46.9,5,0,0,1995,319800.0
PROP-02813,West,Social Rental,52.381863,4.849021,5.27,2,55.4,0.007,80,0.6816,0.003608,4,0.356,0.2567,0.4241,4.7,46.7,6,1,0,1946,174200.0
PROP-02814,East,Social Rental,52.378672,4.976504,9.1,3,95.8,0.3697,9,0.7704,0.00446,3,0.0554,0.3998,0.3101,4.5,57.0,1,0,0,2017,294900.0
PROP-02815,East,Home Ownership,52.344026,4.94499,6.25,5,151.9,0.059,51,0.5417,0.004146,3,0.1539,0.1521,0.1745,4.8,55.9,5,1,0,1979,423300.0
PROP-02816,Center,Private Rental,52.366906,4.903945,1.05,5,99.9,0.7868,65,0.8105,0.004879,5,0.7851,0.3781,0.0,7.5,58.0,5,1,1,1977,744700.0
PROP-02817,South,Social Rental,52.363901,4.860218,3.92,2,56.3,0.3607,8,0.8466,0.004272,3,0.5032,0.1077,0.2857,6.7,47.1,1,1,0,2024,291900.0
PROP-02818,East,Social Rental,52.358038,4.945238,5.73,2,66.9,0.7521,1,0.5316,0.004318,4,0.1914,0.5416,0.1773,1.0,59.9,1,1,0,2024,314200.0
PROP-02819,West,Social Rental,52.363578,4.821426,8.2,4,103.1,0.7424,2,0.4815,0.004385,3,0.0,0.4245,0.2707,5.6,46.3,1,0,0,2024,344700.0
PROP-02820,West,Home Ownership,52.379931,4.844137,5.75,4,131.1,0.9677,61,0.5153,0.004217,3,0.2881,0.1592,0.1707,6.1,59.0,4,1,0,1971,1013400.0
PROP-02821,North,Social Rental,52.424173,4.901686,6.06,2,54.3,0.6271,9,0.4059,0.003343,3,0.2649,0.2693,0.1716,1.0,73.3,3,0,1,2024,220100.0
PROP-02822,East,Social Rental,52.364952,4.967784,8.1,4,85.8,0.4194,30,0.7221,0.003864,4,0.1343,0.2094,0.3915,4.6,66.6,6,0,0,1997,275500.0
PROP-02823,South,Social Rental,52.339616,4.862875,4.91,4,92.7,0.3256,2,0.8697,0.00438,4,0.2313,0.6436,0.1412,7.4,61.5,1,1,1,2024,367800.0
PROP-02824,West,Social Rental,52.377349,4.840016,6.16,4,131.1,0.2072,20,0.5299,0.00351,3,0.3829,0.2091,0.1732,6.0,53.8,2,1,0,2005,276900.0
PROP-02825,South,Home Ownership,52.345827,4.920931,3.94,3,87.1,0.3572,31,0.7626,0.004556,4,0.5783,0.1508,0.1944,9.1,64.7,6,0,0,2001,402700.0
PROP-02826,North,Home Ownership,52.414556,4.913433,5.35,3,100.3,0.0666,25,0.4124,0.003697,3,0.3273,0.2336,0.1956,4.5,62.8,3,1,0,2013,293400.0
PROP-02827,West,Social Rental,52.396912,4.833319,7.47,2,51.3,0.089,14,0.6672,0.003798,3,0.0073,0.259,0.2655,4.8,40.3,4,0,0,2012,190900.0
PROP-02828,East,Social Rental,52.357792,4.952756,6.55,4,126.9,0.204,37,0.744,0.004337,3,0.0943,0.2339,0.1527,7.3,64.5,4,0,0,2006,276300.0
PROP-02829,East,Social Rental,52.366622,4.937993,4.79,3,75.8,0.1974,53,0.5898,0.003882,4,0.3833,0.223,0.2928,6.3,55.4,4,0,0,1977,232700.0
PROP-02830,East,Social Rental,52.369541,4.931884,4.09,4,90.8,0.9738,8,0.4785,0.003943,3,0.4378,0.3243,0.2951,4.4,67.5,2,1,0,2017,412400.0
PROP-02831,South,Social Rental,52.329278,4.885047,4.65,3,76.7,0.9517,31,0.7391,0.004436,3,0.3302,0.1606,0.0032,4.1,57.4,6,1,0,1993,405600.0
PROP-02832,West,Private Rental,52.364486,4.83025,7.21,5,165.5,0.7205,19,0.5768,0.004203,4,0.2086,0.1566,0.3669,4.8,59.5,2,0,1,2024,588800.0
PROP-02833,North,Private Rental,52.384853,4.946711,5.97,2,67.8,0.8542,3,0.4205,0.003726,3,0.3589,0.1159,0.3927,5.8,56.5,3,1,1,2022,371100.0
PROP-02834,South,Private Rental,52.361206,4.893139,1.0,4,91.2,0.7213,44,0.7614,0.003843,5,0.8061,0.1469,0.2308,5.9,64.2,7,1,0,1987,601300.0
PROP-02835,South,Social Rental,52.343705,4.889942,2.97,2,47.6,0.7925,8,0.8572,0.003943,4,0.5816,0.4589,0.3596,7.6,47.9,1,0,1,2023,346900.0
PROP-02836,East,Home Ownership,52.374209,4.957051,6.9,5,148.8,0.6936,34,0.5742,0.003925,3,0.0691,0.1281,0.301,6.0,53.5,4,0,1,1991,810600.0
PROP-02837,East,Social Rental,52.366143,4.899682,0.67,2,52.4,0.6878,21,0.7259,0.003708,3,0.6875,0.3637,0.1211,5.0,45.6,3,0,1,2012,281700.0
PROP-02838,East,Social Rental,52.345224,4.920372,3.94,4,125.9,0.8372,22,0.7941,0.004162,4,0.5235,0.2421,0.1688,7.6,59.2,4,1,0,2002,411600.0
PROP-02839,East,Home Ownership,52.387027,4.940971,5.44,2,67.0,0.8322,6,0.6442,0.003817,3,0.2257,0.5638,0.2978,3.3,44.3,1,1,1,2024,544200.0
PROP-02840,West,Social Rental,52.396866,4.854938,5.35,2,53.8,0.7133,17,0.5043,0.003837,2,0.4638,0.2314,0.2837,6.3,45.8,4,1,0,2014,278200.0
PROP-02841,South,Home Ownership,52.31911,4.858283,6.97,5,98.8,0.9173,9,0.6485,0.004347,3,0.0,0.3975,0.1235,7.8,62.6,3,1,1,2024,1004900.0
PROP-02842,North,Social Rental,52.406531,4.911393,4.44,2,61.3,0.1473,24,0.41,0.00341,3,0.3693,0.4747,0.2759,4.0,60.6,5,1,0,2005,168100.0
PROP-02843,West,Home Ownership,52.381094,4.831446,7.16,3,67.0,0.1514,49,0.7618,0.004422,3,0.1454,0.4274,0.104,6.1,69.9,6,1,0,1976,168000.0
PROP-02844,West,Social Rental,52.359373,4.832178,7.07,3,61.9,0.5329,51,0.8142,0.003693,3,0.1134,0.5587,0.1563,2.6,67.4,6,1,1,1994,268800.0
PROP-02845,East,Home Ownership,52.352171,4.953115,6.75,4,122.0,0.8759,3,0.6625,0.003511,4,0.0557,0.1668,0.0,4.3,50.8,1,0,1,2024,696500.0
PROP-02846,North,Social Rental,52.402857,4.910527,4.03,5,116.9,0.8698,13,0.3869,0.003299,3,0.6571,0.3947,0.3531,3.4,61.9,4,0,0,2024,321700.0
PROP-02847,South,Social Rental,52.329787,4.89656,4.47,3,76.7,0.803,12,0.7823,0.004098,3,0.6045,0.207,0.0751,8.0,51.7,4,1,0,2012,384800.0
PROP-02848,North,Private Rental,52.406143,4.92188,5.0,2,63.7,0.8667,16,0.6325,0.003634,3,0.5205,0.5169,0.4351,5.9,60.9,4,0,1,2021,384500.0
PROP-02849,West,Social Rental,52.364713,4.830082,7.23,3,71.9,0.8065,11,0.543,0.00338,3,0.0773,0.3802,0.0,6.9,58.8,3,0,1,2013,308000.0
PROP-02850,South,Private Rental,52.346,4.920761,3.91,5,97.9,0.8009,17,0.6971,0.003784,5,0.4992,0.3823,0.2276,4.8,42.4,2,0,0,2007,650300.0
PROP-02851,North,Social Rental,52.399505,4.873165,4.07,2,49.8,0.4743,120,0.3362,0.003658,2,0.6145,0.1229,0.1808,4.6,57.1,3,1,1,1908,178100.0
PROP-02852,South,Private Rental,52.365843,4.898593,0.61,2,60.7,0.6842,9,0.6843,0.004332,4,0.8587,0.2391,0.4061,3.6,46.3,1,1,0,2023,524300.0
PROP-02853,East,Private Rental,52.353674,4.910841,2.53,5,109.8,0.788,22,0.7394,0.003825,3,0.5908,0.0825,0.353,2.3,51.6,2,0,1,2020,625200.0
PROP-02854,East,Home Ownership,52.360556,4.951322,6.34,3,102.1,0.3815,98,0.5781,0.003708,3,0.0901,0.2826,0.2796,3.6,52.3,7,0,1,1935,321400.0
PROP-02855,Center,Private Rental,52.377071,4.914218,2.27,5,124.5,0.7844,6,0.8237,0.00449,4,0.5231,0.1803,0.0039,8.1,37.7,2,1,1,2020,813500.0
PROP-02856,South,Social Rental,52.347478,4.864771,4.18,4,84.3,0.2013,5,0.6982,0.004219,4,0.4861,0.4411,0.1928,5.3,60.6,1,0,1,2024,318800.0
PROP-02857,North,Social Rental,52.399598,4.917925,4.16,3,85.2,0.6062,21,0.4092,0.003526,2,0.4207,0.2322,0.0,3.4,57.4,3,1,1,2012,259800.0
PROP-02858,West,Social Rental,52.38165,4.843551,5.86,3,63.1,0.7203,49,0.693,0.003776,4,0.1116,0.379,0.1596,5.4,51.3,4,1,1,1979,279400.0
PROP-02859,North,Social Rental,52.406012,4.931473,5.69,2,62.5,0.809,33,0.531,0.003452,3,0.1228,0.4669,0.2266,5.8,55.8,3,1,1,1994,227100.0
PROP-02860,Center,Home Ownership,52.361755,4.894378,0.92,5,150.9,0.7466,38,0.9721,0.00442,4,0.8625,0.2966,0.1186,4.3,44.7,6,0,1,1987,1187100.0
PROP-02861,West,Social Rental,52.384936,4.822366,8.23,3,105.3,0.8438,14,0.6066,0.004012,3,0.1174,0.1896,0.2983,6.1,71.3,4,0,1,2012,326500.0
PROP-02862,South,Private Rental,52.341451,4.898493,3.19,4,115.5,0.8524,20,0.9066,0.004078,4,0.6608,0.3538,0.2175,8.4,50.1,3,1,0,2013,657400.0
PROP-02863,East,Social Rental,52.359062,4.952287,6.47,3,64.5,0.4334,17,0.6258,0.003601,4,0.13,0.0145,0.3262,4.3,48.3,4,1,1,2008,272100.0
PROP-02864,East,Social Rental,52.373136,4.981098,9.56,2,53.7,0.532,120,0.6676,0.003933,4,0.0,0.2469,0.1833,7.6,51.5,5,1,0,1911,219900.0
PROP-02865,Center,Home Ownership,52.376327,4.896075,0.71,5,117.4,0.3404,13,0.9401,0.004495,3,1.0,0.414,0.1011,7.7,50.0,4,0,1,2011,636300.0
PROP-02866,South,Home Ownership,52.327298,4.860929,6.06,3,70.8,0.8728,15,0.6911,0.0042,4,0.3349,0.4345,0.0,6.7,41.4,2,0,1,2024,645300.0
PROP-02867,West,Private Rental,52.377026,4.833953,6.82,2,63.2,0.7013,17,0.5431,0.003643,4,0.0,0.2121,0.0632,5.7,63.1,3,0,0,2024,389300.0
PROP-02868,East,Private Rental,52.371878,4.910669,1.75,4,81.1,0.9961,1,0.6926,0.003861,4,0.5262,0.4749,0.1778,8.6,48.5,1,0,1,2024,618300.0
PROP-02869,Center,Social Rental,52.361698,4.888112,1.2,4,102.7,0.9868,31,0.9426,0.003696,5,0.8622,0.0,0.0,5.4,47.4,6,1,0,1996,522000.0
PROP-02870,West,Home Ownership,52.362742,4.852988,4.73,3,106.7,0.6751,18,0.7177,0.003916,3,0.4425,0.0459,0.0434,4.3,51.5,2,0,0,2007,571700.0
PROP-02871,West,Home Ownership,52.389877,4.834286,7.09,5,141.2,0.6026,25,0.5509,0.004008,3,0.1458,0.1673,0.2668,6.0,78.6,4,0,0,2006,741400.0
PROP-02872,South,Social Rental,52.340599,4.878966,3.72,2,59.1,0.3185,19,0.8476,0.004633,3,0.4013,0.484,0.0726,5.6,46.9,4,0,1,2024,272500.0
PROP-02873,South,Social Rental,52.351069,4.883327,2.47,3,58.3,0.3021,73,0.7657,0.003802,3,0.4859,0.5977,0.0112,5.8,50.4,5,0,0,1981,275100.0
PROP-02874,East,Social Rental,52.366429,4.929777,3.88,3,99.2,0.0847,12,0.6412,0.003917,4,0.5295,0.1974,0.1261,4.5,47.0,4,0,0,2015,257000.0
PROP-02875,Center,Social Rental,52.354311,4.903551,1.98,3,70.5,0.2311,75,0.8963,0.004508,4,0.7163,0.4334,0.0992,6.5,56.1,5,0,0,1953,301600.0
PROP-02876,South,Social Rental,52.337383,4.891936,3.64,4,125.3,0.0069,3,0.7918,0.0043,4,0.5215,0.3455,0.0436,5.4,47.0,1,0,1,2024,326000.0
PROP-02877,North,Home Ownership,52.418743,4.912004,5.73,3,98.6,0.383,24,0.4547,0.00373,2,0.2171,0.2035,0.0805,4.0,65.1,4,0,0,2007,286300.0
PROP-02878,North,Home Ownership,52.402609,4.919502,4.53,4,129.4,0.3447,29,0.4085,0.003461,3,0.343,0.4401,0.2184,3.9,50.7,4,1,0,2024,347000.0
PROP-02879,North,Home Ownership,52.411323,4.932824,6.22,2,65.0,0.5189,19,0.4385,0.003671,3,0.3509,0.4629,0.0395,2.3,55.7,3,0,1,2009,294700.0
PROP-02880,North,Home Ownership,52.416669,4.928548,6.38,3,86.2,0.0996,3,0.509,0.003791,2,0.2389,0.4521,0.0776,5.0,61.9,3,1,0,2024,288300.0
PROP-02881,South,Home Ownership,52.338219,4.845022,6.57,5,147.2,0.0387,120,0.6745,0.00452,4,0.1818,0.247,0.0479,7.4,63.4,6,0,1,1905,426100.0
PROP-02882,South,Social Rental,52.329316,4.861276,5.87,3,89.2,0.1644,17,0.855,0.003884,3,0.0684,0.3013,0.0931,4.2,50.9,4,1,0,2024,308200.0
PROP-02883,Center,Social Rental,52.379756,4.898201,1.14,5,134.3,0.6654,120,0.8389,0.004015,4,0.6888,0.3337,0.2727,5.6,55.3,7,1,1,1919,456700.0
PROP-02884,East,Social Rental,52.345107,4.927566,4.55,4,109.9,0.757,19,0.5615,0.00406,3,0.3746,0.3012,0.1662,6.2,51.8,3,0,1,2016,351800.0
PROP-02885,West,Social Rental,52.352432,4.837432,6.68,4,108.2,0.9351,82,0.6897,0.003521,3,0.327,0.3869,0.0358,3.7,56.8,6,0,1,1959,319100.0
